,_id,pageid,ns,title,type,category_id,category_title,download
75,60b3743af25e4f45f45ff64c,6571720,0,Lago Fagnano,page,2061798,Categoria:Lagos da Argentina,Waiting
76,60b3743af25e4f45f45ff64d,144034,0,Lago Nahuel Huapi,page,2061798,Categoria:Lagos da Argentina,Waiting
77,60b3743af25e4f45f45ff64e,4632624,0,Lago O'Higgins/San Martín,page,2061798,Categoria:Lagos da Argentina,Waiting
78,60b3743cf25e4f45f45ff64f,28983,0,Aconcágua,page,575725,Categoria:Montanhas da Argentina,Waiting
79,60b3743cf25e4f45f45ff650,847861,0,Aconquija,page,575725,Categoria:Montanhas da Argentina,Waiting
80,60b3743cf25e4f45f45ff651,575724,0,Cerro Bayo,page,575725,Categoria:Montanhas da Argentina,Waiting
81,60b3743cf25e4f45f45ff652,757274,0,Cerro Bonete,page,575725,Categoria:Montanhas da Argentina,Waiting
82,60b3743cf25e4f45f45ff653,1634725,0,Cerro Catedral,page,575725,Categoria:Montanhas da Argentina,Waiting
83,60b3743cf25e4f45f45ff654,3871037,0,Cerro de los Siete Colores,page,575725,Categoria:Montanhas da Argentina,Waiting
84,60b3743cf25e4f45f45ff655,3958758,0,Cerro del Bolsón,page,575725,Categoria:Montanhas da Argentina,Waiting
85,60b3743cf25e4f45f45ff656,6294292,0,Cerro El Muerto,page,575725,Categoria:Montanhas da Argentina,Waiting
86,60b3743cf25e4f45f45ff657,575728,0,Cerro Escorial,page,575725,Categoria:Montanhas da Argentina,Waiting
87,60b3743cf25e4f45f45ff658,3256251,0,Cerro de la Majadita,page,575725,Categoria:Montanhas da Argentina,Waiting
88,60b3743cf25e4f45f45ff659,649225,0,Cerro Torre,page,575725,Categoria:Montanhas da Argentina,Waiting
89,60b3743cf25e4f45f45ff65a,4077139,0,Cerro Zapaleri,page,575725,Categoria:Montanhas da Argentina,Waiting
90,60b3743cf25e4f45f45ff65b,4818750,0,Chañi,page,575725,Categoria:Montanhas da Argentina,Waiting
91,60b3743cf25e4f45f45ff65c,4028692,0,Vulcão Copahue,page,575725,Categoria:Montanhas da Argentina,Waiting
92,60b3743cf25e4f45f45ff65d,575729,0,Cordón del Azufre,page,575725,Categoria:Montanhas da Argentina,Waiting
93,60b3743cf25e4f45f45ff65e,575730,0,Falso Azufre,page,575725,Categoria:Montanhas da Argentina,Waiting
94,60b3743cf25e4f45f45ff65f,588018,0,Monte Fitz Roy,page,575725,Categoria:Montanhas da Argentina,Waiting
95,60b3743cf25e4f45f45ff660,575714,0,Galán,page,575725,Categoria:Montanhas da Argentina,Waiting
96,60b3743cf25e4f45f45ff661,575716,0,Incahuasi,page,575725,Categoria:Montanhas da Argentina,Waiting
97,60b3743cf25e4f45f45ff662,575731,0,Lastarria,page,575725,Categoria:Montanhas da Argentina,Waiting
98,60b3743cf25e4f45f45ff663,575721,0,Llullaillaco,page,575725,Categoria:Montanhas da Argentina,Waiting
99,60b3743cf25e4f45f45ff664,575713,0,Mercedario,page,575725,Categoria:Montanhas da Argentina,Waiting
100,60b3743cf25e4f45f45ff665,5365948,0,Monte Parofes,page,575725,Categoria:Montanhas da Argentina,Waiting
